text,label
"A postagem que diz que 'o coração é o único órgão que não tem câncer' é falsa. Embora o câncer cardíaco primário seja extremamente raro em comparação com outros tipos de câncer, ele existe. Além disso, o coração pode ser afetado por metástases de outros tumores.",0
"A 'notícia' de que um juiz anulou todas as multas de trânsito de um determinado mês por um 'erro no sistema' é falsa. Anulações de multas ocorrem em casos individuais, mas uma anulação em massa dessa forma não tem precedentes e não foi confirmada por nenhum Tribunal de Justiça. É uma isca para atrair cliques.",0
"A imagem de um 'bebê com 3 pais' gerado em laboratório é uma distorção. A técnica, conhecida como transferência mitocondrial, usa o DNA de três pessoas, mas o DNA mitocondrial (da terceira pessoa) representa menos de 0,1% do material genético e não afeta traços como aparência ou personalidade. A legenda '3 pais' é sensacionalista e incorreta.",0
"A postagem que ensina a 'desintoxicar' o corpo de vacinas com um banho de argila e sais é uma fake news perigosa. Vacinas não contêm 'toxinas' que precisem ser removidas. Seguir tais conselhos é ineficaz e pode ser prejudicial, além de se basear na premissa falsa de que as vacinas são nocivas.",0
"A notícia de que o aplicativo 'Caixa Tem' está dando um 'PIX de Natal' de R$500 para quem clicar em um link é um golpe de phishing. A Caixa Econômica Federal não faz distribuições de dinheiro dessa forma. O link leva a um site malicioso projetado para roubar dados pessoais e bancários da vítima.",0
"A alegação de que o ser humano só usa 10% do cérebro é um mito persistente, mas falso. Imagens de ressonância magnética funcional (fMRI) mostram que usamos praticamente todas as partes do cérebro, embora não todas ao mesmo tempo. Até mesmo durante o sono, há atividade cerebral generalizada.",0
"A foto de um leão negro, compartilhada como um animal raríssimo, é uma montagem. Não existem leões com pelagem preta (melanismo) documentados. A imagem original é de um leão branco e teve sua cor alterada digitalmente para viralizar nas redes sociais.",0
"A postagem que afirma que o STF 'legalizou o roubo de celulares' é uma distorção grosseira de uma decisão judicial. A decisão em questão se refere a um caso específico sobre o princípio da insignificância e não cria uma permissão geral para o crime, que continua sendo ilegal e punível por lei.",0
"A notícia de que a Antártida está derretendo e se tornará um 'continente verde' em 10 anos é um exagero falso. Embora o derretimento do gelo na Antártida seja uma realidade preocupante, o processo para que o continente se torne verde e habitável levaria milhares de anos, e não uma única década.",0
"O vídeo que mostra um robô humanoide andando de forma autônoma pelas ruas de Tóquio é falso. Trata-se de uma animação 3D de alta qualidade (CGI) criada por um artista digital. Embora a robótica avance, robôs com essa fluidez e autonomia em ambientes públicos complexos ainda não são uma realidade.",0
"A alegação de que um 'novo imposto sobre o sol' será cobrado em residências com painéis solares é uma distorção. O que existe é uma discussão regulatória sobre a taxação do uso da rede de distribuição (o 'fio'), não sobre a geração de energia solar em si. A postagem simplifica e distorce o debate para gerar revolta.",0
"A corrente de que a palavra 'grelha' será removida dos dicionários por ser 'ofensiva' é uma fake news satírica. A notícia foi criada por uma página de humor e não tem nenhum fundamento. Nenhuma academia de letras ou editora de dicionários jamais considerou tal mudança.",0
"A foto de satélite mostrando as luzes da Coreia do Norte e do Sul para 'provar o fracasso do comunismo' é enganosa. Embora a disparidade seja real, a imagem é uma composição de longa exposição que exagera a diferença. Ela não mostra um 'instantâneo' da noite, e a interpretação simplista ignora fatores geopolíticos complexos.",0
"A notícia de que a rede de fast-food McDonald's vai fechar todas as suas lojas no Brasil é falsa. É um boato antigo que ressurge periodicamente, geralmente iniciado para prejudicar a marca ou criar pânico. A empresa continua operando normalmente no país.",0
"A postagem que diz que o pouso na Lua foi uma farsa filmada por Stanley Kubrick é uma teoria da conspiração antiga e refutada. As evidências do pouso são esmagadoras, incluindo rochas lunares trazidas de volta, refletores deixados na Lua que ainda são usados por cientistas e a corroboração por outras nações, como a antiga União Soviética.",0
"O alerta de que criminosos estão usando perfumes para dopar e assaltar pessoas em shoppings (o golpe 'Boa Noite, Cinderela' com perfume) é um mito urbano. Embora seja preciso estar atento, não há registros policiais consistentes que validem essa modalidade específica de crime. A absorção de drogas pela pele em quantidade suficiente para dopar alguém instantaneamente é extremamente improvável.",0
"A alegação de que o café causa desidratação é uma simplificação que se tornou falsa. Estudos modernos mostram que o consumo moderado de café não leva à desidratação e que o líquido no café contribui para a ingestão diária de fluidos, pois o efeito diurético é leve.",0
"A notícia de que o governo brasileiro 'vendeu a Amazônia' para um país estrangeiro é falsa. A soberania sobre a Amazônia é garantida pela Constituição. Notícias falsas como essa se aproveitam de discussões sobre concessões ou parcerias internacionais para distorcer os fatos e alegar uma 'venda' que nunca aconteceu.",0
"A postagem afirmando que o 'desafio do desodorante' (inalar o produto) é uma nova moda segura entre jovens é uma fake news letal. Inalar gás de aerossol pode causar parada cardíaca, asfixia e danos cerebrais permanentes. Promover essa prática como segura é irresponsável e perigoso.",0
"A imagem que mostra um 'terceiro olho' se abrindo na testa de um bebê indiano é uma manipulação digital. A foto foi alterada para parecer um fenômeno místico, mas não há nenhum caso real documentado de tal condição. É uma isca para cliques baseada em exotismo e espiritualidade.",0
"A notícia de que o Congresso aprovou uma 'lei do filho único' no Brasil para controle de natalidade é totalmente falsa. Não existe nenhum projeto de lei com esse teor, e a ideia viola direitos fundamentais garantidos pela Constituição. O boato é importado da antiga política chinesa e aplicado falsamente ao contexto brasileiro.",0
"A alegação de que o BNDES 'financia ditaduras' com dinheiro do trabalhador brasileiro é uma simplificação enganosa. O banco financia a exportação de serviços de engenharia de empresas brasileiras para outros países. Os contratos são com as empresas, não com os governos diretamente, e visam gerar empregos e divisas para o Brasil.",0
"A postagem que diz que tomar uma colher de azeite com vinagre em jejum 'derrete a gordura da barriga' é falsa. Não existe solução mágica para a perda de peso. A redução de gordura corporal só acontece com um déficit calórico consistente, obtido através de dieta balanceada e exercícios, e não com a ingestão de um alimento específico.",0
"O vídeo que mostra um rio pegando fogo na Índia como 'sinal do apocalipse' é enganoso. Trata-se de um fenômeno real, mas causado por poluição industrial extrema, onde resíduos químicos inflamáveis flutuam na superfície da água. É um desastre ambiental, não um sinal sobrenatural.",0
"A notícia de que a Universidade de Harvard 'comprovou a existência de vida após a morte' é falsa. Nenhuma universidade de prestígio publicou estudos revisados por pares que comprovem tal afirmação. A 'notícia' geralmente se baseia em opiniões de um único pesquisador ou em estudos de metodologia duvidosa.",0
"A postagem afirmando que o Bolsa Família será cancelado para todos os beneficiários no próximo mês é falsa. Programas sociais dessa magnitude não são cancelados abruptamente. Mudanças são anunciadas com antecedência pelos canais oficiais do governo. O boato visa criar pânico e insegurança entre as famílias.",0
"A corrente de que digitar 'amém' em uma postagem sobre uma criança doente fará com que o Facebook doe dinheiro para o tratamento é uma farsa cruel. O Facebook não tem nenhum programa que monitora comentários para fazer doações. Essa tática é usada apenas para aumentar o engajamento da página que publica a mentira.",0
"A alegação de que os veganos 'forçam seus animais de estimação carnívoros a serem veganos' é uma generalização falsa. Embora casos isolados existam e sejam controversos, a grande maioria dos donos de pets veganos entende as necessidades nutricionais de seus animais (como gatos, que são carnívoros estritos) e oferece a eles uma dieta apropriada.",0
"A notícia de que um 'tribunal internacional' condenou o Brasil por violações de direitos humanos na semana passada é imprecisa. Muitas vezes, o que ocorre é a aceitação de uma denúncia para análise ou a emissão de um relatório por uma ONG, o que é muito diferente de uma 'condenação' final por um tribunal como o de Haia.",0
"O 'alerta' de que gangues estão deixando cadeirinhas de bebê na beira da estrada para atrair motoristas (principalmente mulheres) para uma armadilha é um mito urbano antigo. Não há evidências ou boletins de ocorrência que sustentem a existência real e disseminada dessa tática criminosa.",0
"A postagem que diz que 'o comunismo matou 100 milhões de pessoas' e usa isso como argumento contra políticas sociais é uma manipulação histórica. O número é extraído do 'Livro Negro do Comunismo', uma obra controversa que soma vítimas de guerras, fomes e repressão de regimes distintos, muitas vezes inflando os números e ignorando contextos complexos.",0
"A foto de um iceberg perfeitamente retangular, compartilhada como 'prova de manipulação da natureza', é enganosa. Embora raro, icebergs tabulares com ângulos retos podem se formar naturalmente quando se desprendem de plataformas de gelo maiores. Não é uma estrutura artificial.",0
"A notícia de que o governo está instalando 'radares de velocidade ocultos em postes de luz' é falsa. A instalação de radares de velocidade segue normas rígidas do CONTRAN, que exigem sinalização visível e estudos técnicos. A foto que acompanha a postagem geralmente é de outro dispositivo, como uma câmera de monitoramento de tráfego.",0
"A alegação de que o filme 'WALL-E' da Pixar foi 'proibido na China por criticar o comunismo' é falsa. O filme nunca foi banido na China e foi exibido normalmente nos cinemas do país. Trata-se de um boato que tenta politizar uma obra de animação.",0
"A postagem que ensina a usar o código *#*#4636#*#* no celular para 'descobrir se você está sendo espionado' é enganosa. Esse código apenas abre um menu de informações de diagnóstico do próprio aparelho (como status da bateria e da rede), que é de difícil interpretação para um leigo e não revela nenhuma 'espionagem'.",0
"A imagem de um 'frango-aranha' com seis patas, supostamente criado por uma grande rede de fast-food, é uma farsa. Geneticamente, é impossível criar uma ave com essa característica. A imagem é uma montagem digital criada para difamar a empresa e causar repulsa.",0
"A notícia de que o governo vai 'privatizar a água' e que todos terão que pagar por metro cúbico para beber é falsa. O que existe são concessões do serviço de tratamento e distribuição de água e esgoto, que já é cobrado na maioria das cidades. A postagem distorce o modelo de concessão para soar como uma taxação nova e draconiana.",0
"A alegação de que as máscaras causam 'hipóxia' (falta de oxigênio) ou 'acúmulo de dióxido de carbono' é falsa. Máscaras cirúrgicas e de pano são porosas o suficiente para permitir a troca gasosa normal, enquanto bloqueiam gotículas maiores. Cirurgiões usam máscaras por horas a fio sem sofrer desses problemas.",0
"A postagem que diz que o 'povo de Israel aplaudiu o presidente brasileiro' em um estádio lotado é falsa. O vídeo utilizado é de um evento completamente diferente, muitas vezes um show ou partida de futebol, e o áudio de aplausos e gritos com o nome do presidente foi inserido na edição.",0
"A 'dica' de que colocar uma cebola cortada no quarto pode 'absorver' vírus e bactérias do ar, prevenindo doenças, é um mito sem qualquer base científica. Cebolas não têm a capacidade de purificar o ar. A crença remonta a épocas anteriores ao descobrimento dos germes.",0
"A notícia de que uma grande empresa de tecnologia anunciou o lançamento de um 'carro voador' para o próximo ano é uma interpretação errada. A empresa pode ter apresentado um protótipo ou conceito, mas a produção em massa e a liberação para o trânsego aéreo urbano dependem de décadas de desenvolvimento e regulamentação.",0
"A postagem afirmando que 'a Rota 66 nos EUA foi destruída por ser um símbolo capitalista' é falsa. A Rota 66 foi descomissionada em 1985 porque foi substituída pelo sistema de rodovias interestaduais (Interstate Highway System), que era mais moderno e eficiente. Partes dela ainda existem como uma 'Historic Route'.",0
"O 'estudo científico' que prova que pessoas que reclamam muito 'vivem mais' é falso. Geralmente, a postagem cita uma universidade ou pesquisador que não existe e não fornece link para a pesquisa original. É um conteúdo criado para ser compartilhável, mas sem nenhuma veracidade.",0
"A alegação de que o presidente da Ucrânia, Volodymyr Zelensky, comprou um iate de luxo de milhões de dólares durante a guerra é falsa. A notícia foi plantada por canais de propaganda russos e se baseia em documentos forjados. Investigações de veículos de imprensa independentes não encontraram nenhuma evidência da compra.",0
"A postagem que mostra um 'passaporte de vacinação' com a inscrição 'propriedade do governo' é uma montagem. Documentos de vacinação são registros de saúde do cidadão e não transferem nenhum tipo de 'propriedade' da pessoa para o estado. A imagem foi alterada para alimentar teorias conspiratórias.",0
"A notícia de que o chocolate 'está acabando' e será um artigo de luxo em 5 anos é um alarme falso. Embora o cacau enfrente desafios de produção devido a mudanças climáticas e doenças, não há um risco iminente de 'extinção' do chocolate. A notícia exagera um problema real para gerar cliques.",0
"A corrente que pede para não aceitar chaveiros de postos de gasolina porque eles teriam um 'chip rastreador de GPS' é um mito urbano. O custo para produzir e monitorar milhares de chaveiros com GPS seria proibitivo e sem propósito prático para criminosos. É uma lenda que circula há décadas.",0
"A postagem que diz que o Hino Nacional se tornará obrigatório como toque de celular é falsa. Não há nenhuma proposta legislativa nesse sentido. Trata-se de uma invenção para gerar debate e criticar uma suposta 'onda de patriotismo forçado'.",0
"A imagem de um 'anjo' ou 'demônio' capturada nas nuvens durante uma tempestade é um exemplo de pareidolia. Este é o fenômeno psicológico de ver rostos ou padrões familiares em estímulos vagos e aleatórios, como nuvens, manchas ou texturas. Não é uma evidência de seres sobrenaturais.",0
"A notícia de que o governo vai 'confiscar' os imóveis de quem tem mais de uma propriedade é falsa. O direito à propriedade é garantido pela Constituição. A fake news distorce debates sobre reforma tributária (como o IPTU progressivo para imóveis desocupados) para criar pânico entre proprietários.",0
"A alegação de que as urnas eletrônicas brasileiras são 'invioláveis e inauditáveis' é falsa nos dois extremos. Elas não são 'invioláveis' (nenhum sistema é), mas possuem múltiplas camadas de segurança. E elas são 'auditáveis' através de mecanismos como o teste de integridade, a zerésima e a auditoria do código-fonte, ao contrário do que a postagem afirma.",0
"O vídeo que mostra neve caindo em uma praia do Nordeste 'pela primeira vez na história' é falso. Geralmente, o vídeo é de outro país ou o material branco é espuma do mar, granizo ou até mesmo isopor de alguma festa. O clima da região torna a queda de neve um evento meteorologicamente impossível.",0
"A postagem que promove o 'Cartão de Crédito para Negativados Aprovado na Hora' via WhatsApp é um golpe. Instituições financeiras sérias não aprovam crédito dessa forma. O objetivo é roubar dados pessoais e financeiros da vítima sob o pretexto de uma análise de crédito fácil.",0
"A teoria de que a Floresta Amazônica é o 'pulmão do mundo' é uma simplificação cientificamente incorreta. Embora vital para o clima e a biodiversidade, a maior parte do oxigênio que ela produz é consumida por seu próprio ecossistema. O verdadeiro 'pulmão do mundo' são os oceanos, através das algas marinhas.",0
"A notícia de que o ator Rowan Atkinson (Mr. Bean) 'se converteu ao islamismo' é falsa. Este é um boato antigo que circula há anos, negado por diversas fontes. A notícia ressurge periodicamente em sites de baixa credibilidade para gerar tráfego.",0
"A postagem que diz que o Acordo de Paris 'permite que a França explore a Amazônia' é falsa. O Acordo de Paris é um tratado sobre mudanças climáticas e redução de emissões de gases de efeito estufa. Ele não contém nenhuma cláusula que autorize a exploração de território soberano de um país por outro.",0
"A imagem de um 'sanduíche de rato' encontrado em uma famosa rede de lanchonetes é uma farsa recorrente. Na maioria dos casos, investigações revelam que a foto é uma montagem ou que o próprio cliente forjou a situação para tentar extorquir a empresa. Não há casos comprovados.",0
"A alegação de que o livro '1984' de George Orwell foi 'banido' em escolas dos EUA por ser 'pró-comunismo' é duplamente falsa. Primeiro, o livro é uma crítica contundente a regimes totalitários, não uma apologia. Segundo, embora livros sejam contestados em distritos escolares locais, não houve um banimento nacional da obra.",0
"A notícia de que 'as abelhas desapareceram' e que a humanidade tem 'apenas 4 anos de vida' (uma citação falsamente atribuída a Einstein) é um exagero. As populações de abelhas estão, de fato, em declínio preocupante (fenômeno do Colapso das Colônias), mas elas não desapareceram. A citação é apócrifa e a situação, embora grave, é mais complexa.",0
"A postagem que mostra um político brasileiro em uma foto com Pablo Escobar é uma montagem. A foto original de Escobar é famosa, e o rosto do político foi inserido digitalmente para criar uma falsa associação com o narcotráfico e manchar sua reputação.",0
"A 'receita' de protetor solar caseiro feito com óleo de coco e óxido de zinco é perigosa e falsa. A mistura não garante um fator de proteção solar (FPS) consistente e seguro, deixando a pele vulnerável a queimaduras, envelhecimento precoce e câncer de pele. Protetores solares são produtos regulamentados e testados.",0
"A notícia de que o governo 'proibiu a Bíblia' no Brasil é uma fake news absurda. A liberdade religiosa e de crença é uma cláusula pétrea da Constituição Federal. Esse tipo de boato é disseminado para criar pânico entre grupos religiosos e gerar oposição a um governo específico.",0
"A postagem que alega que um 'pente de memória RAM' colocado na caixa do medidor de energia 'reduz a conta de luz em 90%' é um golpe. Isso não tem nenhum fundamento técnico ou elétrico. Além de ser fraude, mexer no medidor de energia é perigoso, pode causar incêndios e resulta em multas pesadas.",0
"O vídeo de um 'gigante' caminhando em uma colina no Canadá é falso. Trata-se de uma ilusão de ótica causada pela perspectiva forçada, onde uma pessoa de tamanho normal caminha em uma parte do terreno que a faz parecer muito maior em comparação com o fundo. Não é um ser gigante.",0
"A alegação de que o horário de verão foi cancelado no Brasil porque 'causava câncer de pele' é falsa. O debate sobre o fim do horário de verão se baseou em estudos sobre economia de energia (que se tornou marginal) e impactos no relógio biológico da população, sem nenhuma relação com câncer de pele.",0
"A notícia de que a Coca-Cola continha cocaína 'até o ano passado' é falsa. A Coca-Cola continha extrato de folhas de coca em sua fórmula original no século XIX, mas a cocaína foi completamente removida da bebida em 1903. A postagem usa um fato histórico para criar uma mentira sobre o produto atual.",0
"O 'alerta' de que criminosos estão usando o 'Jogo da Luz Alta' para atacar motoristas na estrada (piscar o farol para um carro com luz apagada e ser atacado) é um mito. Forças policiais de diversos países já desmentiram a existência dessa 'gangue' ou tática, afirmando ser uma lenda urbana que apenas gera medo.",0
"A postagem que diz que a Finlândia 'acabou com as matérias escolares' e agora ensina apenas 'fenômenos' é uma grande distorção. O sistema finlandês introduziu o ensino baseado em fenômenos, mas isso ocorre em projetos específicos durante o ano. As matérias tradicionais como matemática, história e ciências continuam a fazer parte do currículo regular.",0
"Este perfil é conhecido por criar memes e paródias sobre eventos atuais.",0
"Não se trata de um furo jornalístico, mas de uma criação humorística e satírica.",0
"O 'estudo' mencionado na postagem é fictício e faz parte de uma paródia.",0
"O tom da escrita é de deboche, o que caracteriza o conteúdo como sátira.",0
"A imagem, apesar de parecer real, é uma montagem com propósito humorístico e satírico.",0
"Este conteúdo foi feito para divertir e criticar, sendo uma paródia da realidade.",0
"Leia com atenção e perceba o exagero: é uma sátira, não uma reportagem.",0
"O site que publicou isso se descreve como um portal de 'notícias ficcionais'.",0
"A intenção não é enganar, mas sim usar a paródia como forma de comentário social.",0
"Este vídeo é uma esquete de comédia, não um flagrante real.",0
"O título desta matéria não corresponde ao conteúdo do texto. É uma isca de cliques.",0
"A imagem utilizada nesta publicação não tem relação com a notícia. Foi usada para chocar.",0
"A legenda desta foto cria uma narrativa que não é sustentada pelo artigo. Leia o texto completo.",0
"Este post utiliza um título sensacionalista para atrair cliques, mas o conteúdo é outro. Isso é desonesto.",0
"Há uma clara desconexão entre a chamada da matéria e o que ela de fato informa. Não se deixe enganar.",0
"A imagem de capa foi escolhida para chocar, mas não ilustra o evento noticiado. É manipulação.",0
"O título promete uma informação que não é entregue no corpo do texto. A matéria não cumpre o que anuncia.",0
"A legenda e a imagem são de eventos distintos e foram unidas para enganar o leitor.",0
"Este é um caso de 'caça-cliques', onde o título não reflete o conteúdo. A intenção é apenas gerar tráfego.",0
"A manchete é enganosa e não representa o teor da reportagem. Leia criticamente.",0
"A estatística apresentada está correta, mas a interpretação dela no texto é manipuladora e parcial.",0
"O post omite informações cruciais para distorcer a percepção dos fatos e favorecer um lado.",0
"A citação utilizada é real, mas foi tirada de contexto para alterar seu sentido original e prejudicar alguém.",0
"A imagem é autêntica, mas a forma como é apresentada induz a uma interpretação equivocada dos acontecimentos.",0
"Este conteúdo mistura fatos com opiniões para confundir o leitor e fazê-lo acreditar em uma mentira.",0
"A reportagem foca em um aspecto da verdade para esconder o quadro geral e manipular a opinião pública.",0
"Os dados foram apresentados de maneira a supervalorizar um ponto de vista específico e desmerecer os outros.",0
"A publicação utiliza uma foto real para ilustrar uma história que não é verdadeira, mas que parece plausível.",0
"O texto manipula informações verídicas para construir uma narrativa enganosa e que se encaixa em uma agenda.",0
